store_id,store_name,addr,lat,lon,kakao_star_avg,kakao_review_num,kakao_url,cate_b,cate_c
20454496,하이오비,경기도 수원시 장안구 정조로1088번길,37.3030043968797,127.003869117957,0.0,0,https://place.map.kakao.com/695700843,한식,한식/백반/한정식
15479270,코끼리분식,경기도 성남시 중원구 박석로,37.438141597362,127.166093272132,0.0,0,https://place.map.kakao.com/169614542,분식,라면김밥분식
20642093,배스킨라빈스,경기도 오산시 경기대로,37.1406538966401,127.072692861526,2.0,2,https://place.map.kakao.com/21520476,커피점/카페,커피전문점/카페/다방
25882056,금강막국수,경기도 가평군 설악면 음동길,37.6552032325742,127.515457407668,4.1,69,https://place.map.kakao.com/8806602,분식,국수/만두/칼국수
20146621,다원횟집,경기도 시흥시 월곶해안로,37.3876249205726,126.735287451429,1.0,1,https://place.map.kakao.com/16304504,일식/수산물,횟집
20548625,은주네손칼국수,경기도 부천시 지봉로143번길,37.4910817822939,126.813390637254,0.0,0,https://place.map.kakao.com/16159629,분식,국수/만두/칼국수
23303735,화개장터,경기도 고양시 덕양구 무원로,37.614678966533,126.832644218032,5.0,2,https://place.map.kakao.com/10970311,한식,한식/백반/한정식
20844174,삐노누아,경기도 안산시 상록구 학사6길,37.2989338599091,126.839008312169,5.0,3,https://place.map.kakao.com/21056853,커피점/카페,커피전문점/카페/다방
23696449,누룽지통닭,경기도 파주시 탄현면 한록산길,37.794554396422,126.694240408338,4.0,1,https://place.map.kakao.com/993170317,닭/오리요리,후라이드/양념치킨
23851268,16호원조할머니칼국수,경기도 안산시 단원구 대선로,37.2705272307303,126.570889955988,3.3,48,https://place.map.kakao.com/26873814,분식,국수/만두/칼국수
25798195,대게좋은날,경기도 용인시 수지구 용구대로2771번길,37.3382011303783,127.104238483242,2.4,8,https://place.map.kakao.com/8298392,일식/수산물,수산물전문음식점-종합
25298336,벙개막창,경기도 파주시 한마음1길,37.7569544863086,126.771162204306,5.0,1,https://place.map.kakao.com/16801480,한식,기타고기요리
20406852,신통치킨,경기도 용인시 수지구 죽전로,37.3234823309465,127.12294012511,4.6,7,https://place.map.kakao.com/18489250,닭/오리요리,후라이드/양념치킨
20503106,황소마을,경기도 수원시 장안구 서부로2105번길,37.2964532650568,126.969114736429,2.5,2,https://place.map.kakao.com/18829773,한식,한식/백반/한정식
15279999,옛날그맛,경기도 화성시 향남읍 한절이길,37.1179404971692,126.915908331413,0.0,0,https://place.map.kakao.com/1542829557,양식,정통양식/경양식
20342295,가마솥장수두부,경기도 고양시 덕양구 무민로35번길,37.6990337384201,126.876397547814,4.6,13,https://place.map.kakao.com/15557947,한식,두부요리전문
19941286,베스킨라빈스,경기도 부천시 송내대로265번길,37.5073455929407,126.753900444014,2.5,6,https://place.map.kakao.com/12255627,패스트푸드,아이스크림판매
15548436,남강중화요리,경기도 고양시 일산동구 노루목로,37.6486128341354,126.774162115395,3.0,4,https://place.map.kakao.com/8254098,중식,중국음식/중국집
20455788,사랑채,경기도 평택시 중앙로,36.992226941809,127.101594323512,0.0,0,https://place.map.kakao.com/16094056,한식,한식/백반/한정식
20489209,소현왕족발,경기도 여주시 현암2길,37.3092688648157,127.639219413326,5.0,4,https://place.map.kakao.com/17420523,한식,족발/보쌈전문
20491917,마당깊은집,경기도 여주시 세종로45번길,37.2933829701107,127.636520665676,3.8,5,https://place.map.kakao.com/8959875,한식,한식/백반/한정식
19959373,유전,경기도 평택시 포승읍 서동대로,36.9617210086744,126.856119049953,3.9,8,https://place.map.kakao.com/13299461,한식,한식/백반/한정식
25440016,조원냉면,경기도 의정부시 태평로73번길,37.7401155610916,127.050050772165,4.0,2,https://place.map.kakao.com/26027282,분식,국수/만두/칼국수
20502026,만석골칼국수,경기도 오산시 오산로,37.1283588952211,127.067609756304,4.5,2,https://place.map.kakao.com/10338603,분식,국수/만두/칼국수
20176141,정든식당,경기도 광주시 초월읍 경수길,37.4187421017029,127.294941762558,0.0,0,https://place.map.kakao.com/15606260,한식,한식/백반/한정식
23377405,이곱부추곱창,경기도 용인시 기흥구 죽전로,37.3202060088628,127.108953870565,0.0,0,https://place.map.kakao.com/25753334,한식,곱창/양구이전문
20505894,참숯익는마을,경기도 여주시 대신면 두라리길,37.3568785929687,127.626032553854,0.0,0,https://place.map.kakao.com/9434654,한식,한식/백반/한정식
23265622,나라,경기도 군포시 산본로323번길,37.3591448695741,126.930961216783,5.0,4,https://place.map.kakao.com/16737949,양식,정통양식/경양식
20492019,중부식당,경기도 양주시 남면 감악산로199번길,37.8827976644029,126.975693936512,0.0,0,https://place.map.kakao.com/21252267,한식,한식/백반/한정식
20072864,슬기분식,경기도 안양시 만안구 박달로525번길,37.4044038290022,126.910066427288,0.0,0,https://place.map.kakao.com/21442195,분식,라면김밥분식
