,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류코드,표준산업분류명,도로명,경도,위도
32498,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로27번길,126.48057222598,37.4964240228795
32513,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 새갈로,126.730233544234,37.5196899206917
32550,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 서달로,126.678757064473,37.4994919103313
32687,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 인하로430번길,126.694298580221,37.4440981018908
32697,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 경원대로,126.725678100326,37.4915467472666
32707,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 내가면 해안서로,126.377334900527,37.7014564749352
32708,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 건지로97번길,126.652789209605,37.5021269154158
32729,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동서로236번길,126.69580524413,37.409370695506
33010,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 계양대로,126.728442028289,37.543259511136
33046,갓인컵,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로324번길,126.70538838283,37.5067967946485
33066,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 경인로742번길,126.710140002561,37.4758172944209
33111,미니스톱,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 아나지로248번길,126.719540009105,37.5251878594344
33183,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종순환로339번길,126.542876950462,37.5129677609818
33184,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 원인재로,126.687483829376,37.4150002035492
33306,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 구읍로,126.565791018822,37.481739743543
33310,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 봉오재3로,126.667863546249,37.5270129495258
33322,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부영로166번길,126.716557172646,37.4992058751023
33323,미니스톱,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로934번길,126.708829880821,37.4658826079115
33329,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 석정로,126.699626634614,37.4672864058016
33337,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로196번길,126.500640603508,37.4898418144156
33457,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로,126.637207529891,37.5274740633131
33463,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로,126.499262141996,37.4920498024405
33537,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로324번길,126.705184369657,37.5068215891505
33595,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로,126.497059715847,37.4930489501437
33624,솔드아웃용현점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 독배로,126.649145680346,37.4545020929559
33640,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로777번길,126.685255949479,37.6143631913696
33705,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 호구포로,126.713396021142,37.4098247500165
33732,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 인천타워대로,126.629555717002,37.3995117975713
33739,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 호구포로,126.714951695748,37.4549477041921
33753,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 인주대로319번길,126.671862185718,37.4532909131386
33850,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로,126.704309184578,37.5149212345452
33903,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 한나루로,126.656895675772,37.426243943829
33904,CKMART,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 새말로,126.672406283738,37.4244188725221
33990,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 먼우금로,126.683054393154,37.4234567425482
34138,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 컨벤시아대로,126.650690189957,37.3955470396958
34258,GS25청라핑크점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 보석로,126.625260974435,37.520677070316
34286,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부평문화로,126.73217120739,37.4940854410826
34641,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 청량로164번길,126.655080349485,37.4222497383187
34748,코리아세븐인천가좌가나점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 신진말로28번길,126.678156270087,37.491231783117
34764,코리아세븐인천가정고점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 서달로163번길,126.67846168956,37.5130400255459
34801,비지에프리테일인천공항환승센터점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 공항로424번길,126.461321269491,37.440375362878
34838,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라한내로72번길,126.629274765704,37.5325360663813
35126,세븐일레븐인천원당동문점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 원당대로820번길,126.692386902708,37.593286661951
35205,GS25연수경원,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 경원대로467번길,126.697642312946,37.4259160205015
35239,코리아세븐인천숭의,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 수봉안길,126.658532528292,37.4617632077347
35333,코리아세븐인천검단,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로,126.628325803346,37.5935686207819
35364,위드미,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 인주대로,126.651492938245,37.4565922613574
35432,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 신진말로,126.679691282441,37.4933213126911
35489,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 축항대로296번길,126.62380575704,37.4316839707462
35585,위드미,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로,126.647813839398,37.5302900356907
35586,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 장승남로33번길,126.734192597444,37.445316033008
35624,위드미,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 건지로,126.67262952767,37.4993781597879
35666,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 옹진군 영흥면 선재로34번길,126.535249704263,37.2333288355565
35749,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부평북로,126.743332984951,37.5217221961463
35751,위드미,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부평대로278번길,126.724239782756,37.5142732196321
35775,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 장제로199번길,126.728921340372,37.5036825378913
35784,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로,126.694032726547,37.3989080558908
35865,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부흥북로58번길,126.728550770784,37.5001915614079
35898,가정씨유,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 봉오재3로,126.667970281965,37.5286450017269
35940,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 심곡로100번길,126.685349368973,37.5420937870035
35977,세븐일레븐인천인하대점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 한나루로477번길,126.662987871054,37.4502354557601
36036,365PLUS청라매그놀리아점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 중봉대로586번길,126.651165407967,37.5326529956162
36107,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 후정로,126.733815571622,37.5205933663661
36162,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 봉오대로774번길,126.735144212539,37.5296719427778
36193,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 참외전로,126.6312019035,37.4759652943435
36308,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 서곶로,126.674349656651,37.590049023629
36344,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 주안로,126.686172060914,37.4635514570072
36421,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 갈월서로,126.722005744356,37.5106269324927
36425,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 송도과학로,126.664069718629,37.3810930987553
36509,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 새말로,126.679174187183,37.4186019067559
36527,GS25승학사거리점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 인하로,126.689308237881,37.4483678296605
36575,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 공항동로296번길,126.479050055377,37.4800331259017
36674,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 넙디로,126.506702692895,37.4852333502995
36704,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 신석로,126.673018822439,37.509969577002
36748,GS25부평갈산점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 굴포로,126.726362519634,37.5111695604089
36810,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 영성중로15번길,126.741241041674,37.5183030379584
36835,코리아세븐인천,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 안남로551번길,126.707897463417,37.5318277434813
36843,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 경인로,126.707498356738,37.4677151692533
36881,MIGA&MIGA,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 가현산로46번안길,126.663904758793,37.6169345024064
36962,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 인천타워대로,126.630497391286,37.3980359995526
36984,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 심곡로100번길,126.683557263653,37.542335115753
37007,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 원적로,126.693253064202,37.5035185745276
